L, w_bar, strength, sigma_sq, anyons, N, p_failure 
40, 2.8, 1, 10, 4, 32, gauss, 0.0031625
40, 4.8, 1, 38, 4, 32, gauss, 0.0028
40, 4.8, 1, 6, 4, 32, gauss, 0.0039875
40, 6.6, 1, 11, 4, 32, gauss, 0.0035375
40, 4.2, 1, 2, 4, 32, gauss, 0.00355
40, 3.4, 1, 16, 4, 32, gauss, 0.0032125
40, 5.0, 1, 30, 4, 32, gauss, 0.0023875
40, 7.2, 1, 6, 4, 32, gauss, 0.00405
40, 4.4, 1, 3, 4, 32, gauss, 0.0035
40, 6.6, 1, 20, 4, 32, gauss, 0.002525
40, 0.8, 1, 32, 4, 32, gauss, 0.0031375
40, 5.2, 1, 24, 4, 32, gauss, 0.0026625
40, 1.0, 1, 38, 4, 32, gauss, 0.0024
40, 7.6, 1, 27, 4, 32, gauss, 0.0025875
40, 4.4, 1, 5, 4, 32, gauss, 0.003575
40, 0.0, 1, 34, 4, 32, gauss, 0.0028375
40, 6.4, 1, 15, 4, 32, gauss, 0.00275
40, 7.8, 1, 14, 4, 32, gauss, 0.003675
40, 6.8, 1, 5, 4, 32, gauss, 0.003875
40, 4.0, 1, 3, 4, 32, gauss, 0.0032875
40, 6.6, 1, 39, 4, 32, gauss, 0.0028375
40, 1.4, 1, 25, 4, 32, gauss, 0.0029125
40, 7.8, 1, 20, 4, 32, gauss, 0.004175
40, 0.8, 1, 38, 4, 32, gauss, 0.0028125
40, 5.0, 1, 38, 4, 32, gauss, 0.0024
40, 6.2, 1, 37, 4, 32, gauss, 0.0029
40, 6.4, 1, 18, 4, 32, gauss, 0.0027875
40, 5.0, 1, 32, 4, 32, gauss, 0.0026875
40, 6.4, 1, 31, 4, 32, gauss, 0.0028125
40, 0.6, 1, 4, 4, 32, gauss, 0.0032125
40, 7.4, 1, 27, 4, 32, gauss, 0.002925
40, 3.0, 1, 7, 4, 32, gauss, 0.0032625
40, 6.4, 1, 32, 4, 32, gauss, 0.00285
40, 6.0, 1, 39, 4, 32, gauss, 0.0025875
40, 0.6, 1, 29, 4, 32, gauss, 0.00285
40, 4.0, 1, 22, 4, 32, gauss, 0.0030375
40, 3.8, 1, 28, 4, 32, gauss, 0.0027375
40, 0.6, 1, 10, 4, 32, gauss, 0.0032875
40, 0.2, 1, 35, 4, 32, gauss, 0.00285
40, 2.8, 1, 21, 4, 32, gauss, 0.003075
40, 6.6, 1, 26, 4, 32, gauss, 0.0027625
40, 5.2, 1, 16, 4, 32, gauss, 0.0025125
40, 7.8, 1, 34, 4, 32, gauss, 0.0033
40, 7.4, 1, 25, 4, 32, gauss, 0.0032125
40, 5.2, 1, 35, 4, 32, gauss, 0.0027125
40, 5.0, 1, 39, 4, 32, gauss, 0.0027
40, 3.4, 1, 20, 4, 32, gauss, 0.003175
40, 2.8, 1, 19, 4, 32, gauss, 0.002975
40, 3.2, 1, 20, 4, 32, gauss, 0.00295
40, 4.4, 1, 18, 4, 32, gauss, 0.0024875
40, 7.8, 1, 11, 4, 32, gauss, 0.0041375
40, 5.6, 1, 40, 4, 32, gauss, 0.0026625
40, 7.0, 1, 9, 4, 32, gauss, 0.0041
40, 4.4, 1, 35, 4, 32, gauss, 0.0025125
40, 5.8, 1, 2, 4, 32, gauss, 0.0033875
40, 4.4, 1, 15, 4, 32, gauss, 0.0034125
40, 7.0, 1, 12, 4, 32, gauss, 0.00395
40, 3.2, 1, 26, 4, 32, gauss, 0.0028625
40, 2.2, 1, 23, 4, 32, gauss, 0.0030375
40, 4.0, 1, 33, 4, 32, gauss, 0.00305
40, 6.6, 1, 5, 4, 32, gauss, 0.0039125
40, 0.0, 1, 7, 4, 32, gauss, 0.0030375
40, 2.4, 1, 40, 4, 32, gauss, 0.0027875
40, 1.2, 1, 37, 4, 32, gauss, 0.0028875
40, 0.6, 1, 7, 4, 32, gauss, 0.0029625
40, 4.8, 1, 27, 4, 32, gauss, 0.0024625
40, 2.2, 1, 4, 4, 32, gauss, 0.0031
40, 3.6, 1, 7, 4, 32, gauss, 0.0035125
40, 4.4, 1, 20, 4, 32, gauss, 0.002725
40, 2.8, 1, 9, 4, 32, gauss, 0.0036625
40, 6.6, 1, 37, 4, 32, gauss, 0.0031125
40, 3.6, 1, 3, 4, 32, gauss, 0.003575
40, 3.8, 1, 4, 4, 32, gauss, 0.0038
40, 4.0, 1, 21, 4, 32, gauss, 0.002625
40, 7.4, 1, 30, 4, 32, gauss, 0.0033125
40, 6.6, 1, 14, 4, 32, gauss, 0.00335
40, 6.4, 1, 40, 4, 32, gauss, 0.003
40, 1.4, 1, 24, 4, 32, gauss, 0.0028125
40, 4.4, 1, 13, 4, 32, gauss, 0.0033625
40, 5.2, 1, 8, 4, 32, gauss, 0.0036625
40, 7.8, 1, 39, 4, 32, gauss, 0.0035
40, 1.8, 1, 31, 4, 32, gauss, 0.0028625
40, 2.8, 1, 30, 4, 32, gauss, 0.0027125
40, 3.4, 1, 23, 4, 32, gauss, 0.002575
40, 3.6, 1, 20, 4, 32, gauss, 0.003425
40, 0.6, 1, 6, 4, 32, gauss, 0.0029875
40, 7.4, 1, 2, 4, 32, gauss, 0.0045125
40, 7.4, 1, 32, 4, 32, gauss, 0.0029125
40, 3.0, 1, 2, 4, 32, gauss, 0.0029375
40, 5.6, 1, 10, 4, 32, gauss, 0.0032125
40, 6.4, 1, 39, 4, 32, gauss, 0.0031625
40, 3.6, 1, 8, 4, 32, gauss, 0.00345
40, 3.2, 1, 19, 4, 32, gauss, 0.00325
40, 1.6, 1, 27, 4, 32, gauss, 0.0033625
40, 4.8, 1, 40, 4, 32, gauss, 0.0027375
40, 6.4, 1, 16, 4, 32, gauss, 0.00275
40, 7.4, 1, 7, 4, 32, gauss, 0.0041
40, 0.4, 1, 33, 4, 32, gauss, 0.0030125
40, 2.4, 1, 31, 4, 32, gauss, 0.0029
40, 2.6, 1, 7, 4, 32, gauss, 0.0032
40, 3.8, 1, 21, 4, 32, gauss, 0.00255
40, 7.0, 1, 33, 4, 32, gauss, 0.0028
40, 1.2, 1, 21, 4, 32, gauss, 0.0036
40, 3.0, 1, 16, 4, 32, gauss, 0.00315
40, 4.2, 1, 19, 4, 32, gauss, 0.0026125
40, 5.8, 1, 10, 4, 32, gauss, 0.0034
40, 4.2, 1, 37, 4, 32, gauss, 0.00255
40, 4.0, 1, 9, 4, 32, gauss, 0.0033
40, 2.8, 1, 2, 4, 32, gauss, 0.0032
40, 2.4, 1, 20, 4, 32, gauss, 0.00265
40, 0.6, 1, 17, 4, 32, gauss, 0.00315
40, 3.2, 1, 33, 4, 32, gauss, 0.002775
40, 2.2, 1, 10, 4, 32, gauss, 0.0035375
40, 1.8, 1, 9, 4, 32, gauss, 0.0035375
40, 6.2, 1, 19, 4, 32, gauss, 0.00295
40, 5.4, 1, 1, 4, 32, gauss, 0.00345
40, 4.0, 1, 36, 4, 32, gauss, 0.002625
40, 0.8, 1, 8, 4, 32, gauss, 0.0028
40, 6.2, 1, 29, 4, 32, gauss, 0.0026
40, 1.8, 1, 21, 4, 32, gauss, 0.002725
40, 2.8, 1, 12, 4, 32, gauss, 0.0029125
40, 2.4, 1, 22, 4, 32, gauss, 0.0034875
40, 7.8, 1, 18, 4, 32, gauss, 0.0042625
40, 3.6, 1, 27, 4, 32, gauss, 0.0030125
40, 1.4, 1, 27, 4, 32, gauss, 0.0032375
40, 2.4, 1, 18, 4, 32, gauss, 0.0030625
40, 2.6, 1, 32, 4, 32, gauss, 0.002375
40, 0.8, 1, 24, 4, 32, gauss, 0.0033625
40, 4.2, 1, 28, 4, 32, gauss, 0.0023875
40, 6.8, 1, 39, 4, 32, gauss, 0.003575
40, 2.6, 1, 37, 4, 32, gauss, 0.0027375
40, 6.0, 1, 8, 4, 32, gauss, 0.003725
40, 0.2, 1, 14, 4, 32, gauss, 0.0036
40, 7.0, 1, 31, 4, 32, gauss, 0.0028625
40, 5.0, 1, 36, 4, 32, gauss, 0.0030625
40, 6.0, 1, 35, 4, 32, gauss, 0.002875
40, 2.2, 1, 24, 4, 32, gauss, 0.003375
40, 2.0, 1, 14, 4, 32, gauss, 0.0030875
40, 7.2, 1, 16, 4, 32, gauss, 0.0042
40, 2.2, 1, 27, 4, 32, gauss, 0.0022875
40, 0.6, 1, 11, 4, 32, gauss, 0.0032
40, 2.4, 1, 32, 4, 32, gauss, 0.00305
40, 1.6, 1, 29, 4, 32, gauss, 0.0032375
40, 3.8, 1, 9, 4, 32, gauss, 0.0038125
40, 3.2, 1, 36, 4, 32, gauss, 0.0026625
40, 0.0, 1, 18, 4, 32, gauss, 0.003425
40, 1.8, 1, 30, 4, 32, gauss, 0.002475
40, 6.4, 1, 1, 4, 32, gauss, 0.00375
40, 6.6, 1, 40, 4, 32, gauss, 0.0032625
40, 1.4, 1, 19, 4, 32, gauss, 0.00305
40, 7.6, 1, 8, 4, 32, gauss, 0.003625
40, 6.8, 1, 9, 4, 32, gauss, 0.003925
40, 4.8, 1, 18, 4, 32, gauss, 0.0028
40, 1.8, 1, 36, 4, 32, gauss, 0.00275
40, 6.4, 1, 33, 4, 32, gauss, 0.0035375
40, 6.4, 1, 38, 4, 32, gauss, 0.00275
40, 1.2, 1, 4, 4, 32, gauss, 0.0033375
40, 1.4, 1, 5, 4, 32, gauss, 0.0030625
40, 6.4, 1, 20, 4, 32, gauss, 0.0028625
40, 2.6, 1, 24, 4, 32, gauss, 0.003075
40, 5.4, 1, 16, 4, 32, gauss, 0.0029125
40, 4.2, 1, 26, 4, 32, gauss, 0.0025625
40, 6.6, 1, 36, 4, 32, gauss, 0.003075
40, 6.0, 1, 26, 4, 32, gauss, 0.002675
40, 7.6, 1, 40, 4, 32, gauss, 0.003425
40, 6.8, 1, 13, 4, 32, gauss, 0.0037375
40, 0.8, 1, 20, 4, 32, gauss, 0.0032125
40, 7.2, 1, 23, 4, 32, gauss, 0.003125
40, 7.2, 1, 22, 4, 32, gauss, 0.0029875
40, 4.6, 1, 31, 4, 32, gauss, 0.00255
40, 3.4, 1, 28, 4, 32, gauss, 0.003025
40, 0.0, 1, 38, 4, 32, gauss, 0.003375
40, 1.6, 1, 34, 4, 32, gauss, 0.0025875
40, 6.8, 1, 17, 4, 32, gauss, 0.00275
40, 5.8, 1, 12, 4, 32, gauss, 0.0033
40, 6.8, 1, 23, 4, 32, gauss, 0.0027125
40, 3.0, 1, 21, 4, 32, gauss, 0.002975
40, 2.2, 1, 22, 4, 32, gauss, 0.0032
40, 4.6, 1, 10, 4, 32, gauss, 0.0034625
40, 1.4, 1, 22, 4, 32, gauss, 0.003225
40, 2.0, 1, 19, 4, 32, gauss, 0.003325
40, 3.8, 1, 20, 4, 32, gauss, 0.002875
40, 1.6, 1, 3, 4, 32, gauss, 0.0030125
40, 1.6, 1, 13, 4, 32, gauss, 0.0036
40, 6.6, 1, 19, 4, 32, gauss, 0.0027875
40, 7.6, 1, 38, 4, 32, gauss, 0.0031875
40, 5.2, 1, 25, 4, 32, gauss, 0.002575
40, 3.8, 1, 11, 4, 32, gauss, 0.003475
40, 7.6, 1, 7, 4, 32, gauss, 0.0040875
40, 3.6, 1, 2, 4, 32, gauss, 0.00355
40, 4.6, 1, 32, 4, 32, gauss, 0.002525
40, 7.6, 1, 35, 4, 32, gauss, 0.003075
40, 3.6, 1, 18, 4, 32, gauss, 0.0034
40, 7.4, 1, 17, 4, 32, gauss, 0.0041375
40, 0.4, 1, 32, 4, 32, gauss, 0.0030625
40, 4.8, 1, 31, 4, 32, gauss, 0.002475
40, 3.8, 1, 27, 4, 32, gauss, 0.0026
40, 4.2, 1, 20, 4, 32, gauss, 0.00265
40, 3.8, 1, 17, 4, 32, gauss, 0.003275
40, 5.6, 1, 21, 4, 32, gauss, 0.0023375
40, 0.0, 1, 35, 4, 32, gauss, 0.002775
40, 0.4, 1, 37, 4, 32, gauss, 0.002725
40, 1.4, 1, 18, 4, 32, gauss, 0.0031375
40, 2.2, 1, 38, 4, 32, gauss, 0.0024125
40, 1.6, 1, 25, 4, 32, gauss, 0.0026875
40, 6.4, 1, 30, 4, 32, gauss, 0.002925
40, 6.8, 1, 33, 4, 32, gauss, 0.0028375
40, 5.8, 1, 32, 4, 32, gauss, 0.0027875
40, 1.4, 1, 33, 4, 32, gauss, 0.0029375
40, 0.6, 1, 27, 4, 32, gauss, 0.002675
40, 3.2, 1, 18, 4, 32, gauss, 0.0033625
40, 0.4, 1, 21, 4, 32, gauss, 0.0029375
40, 5.0, 1, 28, 4, 32, gauss, 0.0025
40, 4.4, 1, 38, 4, 32, gauss, 0.0026
40, 5.2, 1, 26, 4, 32, gauss, 0.0025875
40, 1.0, 1, 26, 4, 32, gauss, 0.002575
40, 3.0, 1, 6, 4, 32, gauss, 0.0039875
40, 2.4, 1, 14, 4, 32, gauss, 0.00285
40, 6.8, 1, 1, 4, 32, gauss, 0.0034375
40, 7.8, 1, 10, 4, 32, gauss, 0.00495
40, 3.0, 1, 34, 4, 32, gauss, 0.0026625
40, 7.8, 1, 22, 4, 32, gauss, 0.004275
40, 3.0, 1, 33, 4, 32, gauss, 0.0022
40, 2.2, 1, 39, 4, 32, gauss, 0.0023375
40, 4.6, 1, 13, 4, 32, gauss, 0.0028375
40, 7.6, 1, 3, 4, 32, gauss, 0.0046375
40, 0.0, 1, 15, 4, 32, gauss, 0.003275
40, 2.6, 1, 18, 4, 32, gauss, 0.0028625
40, 7.6, 1, 25, 4, 32, gauss, 0.003275
40, 2.8, 1, 26, 4, 32, gauss, 0.0022375
40, 6.2, 1, 38, 4, 32, gauss, 0.002925
40, 2.4, 1, 10, 4, 32, gauss, 0.0034625
40, 1.0, 1, 12, 4, 32, gauss, 0.0030875
40, 1.4, 1, 8, 4, 32, gauss, 0.0030375
40, 4.8, 1, 32, 4, 32, gauss, 0.0026875
40, 5.0, 1, 3, 4, 32, gauss, 0.0038875
40, 4.2, 1, 22, 4, 32, gauss, 0.002775
40, 5.4, 1, 38, 4, 32, gauss, 0.0031125
40, 7.2, 1, 10, 4, 32, gauss, 0.0038125
40, 0.4, 1, 35, 4, 32, gauss, 0.0030125
40, 0.0, 1, 2, 4, 32, gauss, 0.0028
40, 0.2, 1, 21, 4, 32, gauss, 0.0032375
40, 6.0, 1, 17, 4, 32, gauss, 0.002975
40, 6.2, 1, 14, 4, 32, gauss, 0.0029
40, 5.2, 1, 13, 4, 32, gauss, 0.0029625
40, 4.6, 1, 20, 4, 32, gauss, 0.003025
40, 4.2, 1, 11, 4, 32, gauss, 0.003275
40, 5.6, 1, 1, 4, 32, gauss, 0.0038625
40, 2.2, 1, 7, 4, 32, gauss, 0.0034125
40, 1.2, 1, 28, 4, 32, gauss, 0.0031625
40, 0.8, 1, 5, 4, 32, gauss, 0.0032875
40, 7.8, 1, 1, 4, 32, gauss, 0.0045375
40, 4.2, 1, 14, 4, 32, gauss, 0.0028375
40, 6.4, 1, 23, 4, 32, gauss, 0.002775
40, 2.6, 1, 2, 4, 32, gauss, 0.00295
40, 1.0, 1, 2, 4, 32, gauss, 0.002925
40, 5.2, 1, 28, 4, 32, gauss, 0.0027625
40, 1.6, 1, 26, 4, 32, gauss, 0.0032125
40, 7.6, 1, 26, 4, 32, gauss, 0.0035125
40, 0.2, 1, 7, 4, 32, gauss, 0.0028875
40, 1.0, 1, 37, 4, 32, gauss, 0.002875
40, 6.0, 1, 37, 4, 32, gauss, 0.0027875
40, 3.8, 1, 5, 4, 32, gauss, 0.0034
40, 4.0, 1, 1, 4, 32, gauss, 0.003375
40, 4.8, 1, 9, 4, 32, gauss, 0.0036
40, 2.6, 1, 15, 4, 32, gauss, 0.00335
40, 3.4, 1, 17, 4, 32, gauss, 0.003475
40, 7.8, 1, 4, 4, 32, gauss, 0.004425
40, 3.6, 1, 1, 4, 32, gauss, 0.0033375
40, 3.8, 1, 2, 4, 32, gauss, 0.00305
40, 7.0, 1, 11, 4, 32, gauss, 0.003975
40, 0.4, 1, 19, 4, 32, gauss, 0.0031875
40, 1.2, 1, 1, 4, 32, gauss, 0.00315
40, 5.4, 1, 12, 4, 32, gauss, 0.0030125
40, 3.8, 1, 14, 4, 32, gauss, 0.0031
40, 3.0, 1, 13, 4, 32, gauss, 0.0034625
40, 7.0, 1, 14, 4, 32, gauss, 0.0041375
40, 3.4, 1, 9, 4, 32, gauss, 0.0039875
40, 3.0, 1, 8, 4, 32, gauss, 0.00345
40, 6.6, 1, 18, 4, 32, gauss, 0.0026875
40, 4.0, 1, 20, 4, 32, gauss, 0.0028375
40, 4.4, 1, 12, 4, 32, gauss, 0.003275
40, 4.4, 1, 4, 4, 32, gauss, 0.004
40, 5.0, 1, 7, 4, 32, gauss, 0.00325
40, 7.6, 1, 16, 4, 32, gauss, 0.0043125
40, 1.4, 1, 30, 4, 32, gauss, 0.00335
40, 0.0, 1, 25, 4, 32, gauss, 0.002775
40, 4.2, 1, 1, 4, 32, gauss, 0.0036875
40, 2.6, 1, 16, 4, 32, gauss, 0.003175
40, 3.2, 1, 2, 4, 32, gauss, 0.0032125
40, 6.8, 1, 15, 4, 32, gauss, 0.00315
40, 4.2, 1, 7, 4, 32, gauss, 0.0035875
40, 7.4, 1, 38, 4, 32, gauss, 0.0036
40, 2.2, 1, 2, 4, 32, gauss, 0.0031125
40, 4.4, 1, 28, 4, 32, gauss, 0.002975
40, 4.2, 1, 18, 4, 32, gauss, 0.0032
40, 7.8, 1, 21, 4, 32, gauss, 0.0041625
40, 1.8, 1, 8, 4, 32, gauss, 0.0035875
40, 6.8, 1, 37, 4, 32, gauss, 0.002775
40, 2.0, 1, 6, 4, 32, gauss, 0.003125
40, 5.2, 1, 7, 4, 32, gauss, 0.0039625
40, 5.8, 1, 21, 4, 32, gauss, 0.0029
40, 2.0, 1, 11, 4, 32, gauss, 0.00325
40, 5.4, 1, 25, 4, 32, gauss, 0.00295
40, 7.0, 1, 26, 4, 32, gauss, 0.00295
40, 6.4, 1, 7, 4, 32, gauss, 0.0043125
40, 2.6, 1, 3, 4, 32, gauss, 0.003325
40, 2.2, 1, 29, 4, 32, gauss, 0.0027
40, 4.2, 1, 4, 4, 32, gauss, 0.0033125
40, 0.8, 1, 30, 4, 32, gauss, 0.0029125
40, 2.6, 1, 19, 4, 32, gauss, 0.003175
40, 7.0, 1, 40, 4, 32, gauss, 0.0033125
40, 1.2, 1, 40, 4, 32, gauss, 0.0028625
40, 5.0, 1, 20, 4, 32, gauss, 0.0029375
40, 5.2, 1, 18, 4, 32, gauss, 0.0030875
40, 4.4, 1, 37, 4, 32, gauss, 0.0027625
40, 4.8, 1, 17, 4, 32, gauss, 0.003275
40, 1.0, 1, 27, 4, 32, gauss, 0.0028375
40, 6.6, 1, 32, 4, 32, gauss, 0.0026125
40, 0.6, 1, 19, 4, 32, gauss, 0.0034875
40, 1.6, 1, 10, 4, 32, gauss, 0.003075
40, 4.8, 1, 16, 4, 32, gauss, 0.0033625
40, 2.2, 1, 21, 4, 32, gauss, 0.00275
40, 3.4, 1, 15, 4, 32, gauss, 0.003275
40, 7.4, 1, 15, 4, 32, gauss, 0.003875
40, 5.6, 1, 8, 4, 32, gauss, 0.0040875
40, 3.2, 1, 1, 4, 32, gauss, 0.0035875
40, 7.4, 1, 28, 4, 32, gauss, 0.002825
40, 4.4, 1, 2, 4, 32, gauss, 0.00305
40, 7.4, 1, 8, 4, 32, gauss, 0.004
40, 1.4, 1, 16, 4, 32, gauss, 0.0030875
40, 3.0, 1, 37, 4, 32, gauss, 0.0022375
40, 3.8, 1, 33, 4, 32, gauss, 0.0022875
40, 0.0, 1, 3, 4, 32, gauss, 0.0026625
40, 6.6, 1, 7, 4, 32, gauss, 0.0039875
40, 6.4, 1, 5, 4, 32, gauss, 0.0046125
40, 5.0, 1, 24, 4, 32, gauss, 0.002825
40, 3.4, 1, 30, 4, 32, gauss, 0.0027
40, 2.8, 1, 23, 4, 32, gauss, 0.003125
40, 6.4, 1, 24, 4, 32, gauss, 0.00275
40, 1.0, 1, 30, 4, 32, gauss, 0.0031625
40, 1.2, 1, 12, 4, 32, gauss, 0.0036
40, 4.2, 1, 32, 4, 32, gauss, 0.0027375
40, 0.4, 1, 39, 4, 32, gauss, 0.002525
40, 6.8, 1, 11, 4, 32, gauss, 0.0035125
40, 1.4, 1, 4, 4, 32, gauss, 0.003075
40, 6.2, 1, 40, 4, 32, gauss, 0.0032875
40, 3.0, 1, 38, 4, 32, gauss, 0.0025375
40, 6.0, 1, 3, 4, 32, gauss, 0.0041
40, 0.4, 1, 16, 4, 32, gauss, 0.0030625
40, 2.8, 1, 7, 4, 32, gauss, 0.0031625
40, 1.4, 1, 2, 4, 32, gauss, 0.003025
40, 4.2, 1, 17, 4, 32, gauss, 0.002975
40, 6.0, 1, 36, 4, 32, gauss, 0.002875
40, 3.6, 1, 6, 4, 32, gauss, 0.00345
40, 4.0, 1, 25, 4, 32, gauss, 0.0025375
40, 0.0, 1, 4, 4, 32, gauss, 0.002625
40, 2.0, 1, 34, 4, 32, gauss, 0.0025875
40, 3.2, 1, 38, 4, 32, gauss, 0.0024
40, 7.2, 1, 28, 4, 32, gauss, 0.0031375
40, 6.4, 1, 9, 4, 32, gauss, 0.0036875
40, 4.8, 1, 4, 4, 32, gauss, 0.0038
40, 7.4, 1, 35, 4, 32, gauss, 0.00365
40, 1.8, 1, 24, 4, 32, gauss, 0.0031375
40, 2.4, 1, 34, 4, 32, gauss, 0.0024125
40, 7.8, 1, 24, 4, 32, gauss, 0.0046625
40, 2.6, 1, 26, 4, 32, gauss, 0.0027
40, 6.8, 1, 3, 4, 32, gauss, 0.0042875
40, 3.0, 1, 27, 4, 32, gauss, 0.002775
40, 7.6, 1, 9, 4, 32, gauss, 0.00405
40, 1.6, 1, 17, 4, 32, gauss, 0.00335
40, 7.0, 1, 6, 4, 32, gauss, 0.0042375
40, 0.4, 1, 20, 4, 32, gauss, 0.0036125
40, 0.8, 1, 36, 4, 32, gauss, 0.0026125
40, 7.6, 1, 14, 4, 32, gauss, 0.0041125
40, 3.0, 1, 9, 4, 32, gauss, 0.003625
40, 6.8, 1, 22, 4, 32, gauss, 0.0031625
40, 3.6, 1, 9, 4, 32, gauss, 0.0033375
40, 4.8, 1, 10, 4, 32, gauss, 0.0035375
40, 7.6, 1, 13, 4, 32, gauss, 0.0039
40, 5.8, 1, 24, 4, 32, gauss, 0.0031125
40, 3.4, 1, 12, 4, 32, gauss, 0.0038375
40, 3.0, 1, 20, 4, 32, gauss, 0.003
40, 1.2, 1, 38, 4, 32, gauss, 0.002925
40, 1.4, 1, 35, 4, 32, gauss, 0.002925
40, 5.6, 1, 20, 4, 32, gauss, 0.002675
40, 5.0, 1, 12, 4, 32, gauss, 0.0026625
40, 0.6, 1, 3, 4, 32, gauss, 0.0027875
40, 7.6, 1, 17, 4, 32, gauss, 0.004275
40, 4.0, 1, 13, 4, 32, gauss, 0.0032125
40, 6.2, 1, 5, 4, 32, gauss, 0.00395
40, 4.0, 1, 5, 4, 32, gauss, 0.003175
40, 0.8, 1, 13, 4, 32, gauss, 0.0035
40, 6.0, 1, 24, 4, 32, gauss, 0.00285
40, 2.8, 1, 38, 4, 32, gauss, 0.0028875
40, 3.6, 1, 21, 4, 32, gauss, 0.0029375
40, 1.4, 1, 11, 4, 32, gauss, 0.0034375
40, 2.0, 1, 29, 4, 32, gauss, 0.0027625
40, 1.8, 1, 2, 4, 32, gauss, 0.003225
40, 2.0, 1, 30, 4, 32, gauss, 0.00275
40, 0.6, 1, 16, 4, 32, gauss, 0.0029625
40, 2.2, 1, 17, 4, 32, gauss, 0.003625
40, 4.8, 1, 19, 4, 32, gauss, 0.0027875
40, 4.0, 1, 27, 4, 32, gauss, 0.0027125
40, 7.2, 1, 17, 4, 32, gauss, 0.00385
40, 7.4, 1, 12, 4, 32, gauss, 0.0037875
40, 0.0, 1, 31, 4, 32, gauss, 0.0032
40, 5.6, 1, 35, 4, 32, gauss, 0.0027375
40, 7.0, 1, 29, 4, 32, gauss, 0.0029125
40, 5.2, 1, 40, 4, 32, gauss, 0.0027875
40, 4.4, 1, 24, 4, 32, gauss, 0.0026375
40, 5.0, 1, 21, 4, 32, gauss, 0.00265
40, 2.4, 1, 33, 4, 32, gauss, 0.0031375
40, 7.8, 1, 31, 4, 32, gauss, 0.003075
40, 5.8, 1, 31, 4, 32, gauss, 0.0029875
40, 5.8, 1, 27, 4, 32, gauss, 0.003
40, 1.0, 1, 19, 4, 32, gauss, 0.00345
40, 1.6, 1, 18, 4, 32, gauss, 0.003075
40, 1.0, 1, 11, 4, 32, gauss, 0.0031875
40, 7.6, 1, 12, 4, 32, gauss, 0.0037125
40, 3.2, 1, 21, 4, 32, gauss, 0.00315
40, 2.0, 1, 26, 4, 32, gauss, 0.0032
40, 5.8, 1, 34, 4, 32, gauss, 0.00305
40, 5.4, 1, 26, 4, 32, gauss, 0.0029375
40, 5.4, 1, 2, 4, 32, gauss, 0.0038625
40, 3.6, 1, 34, 4, 32, gauss, 0.00265
40, 4.0, 1, 6, 4, 32, gauss, 0.0035
40, 5.6, 1, 32, 4, 32, gauss, 0.002675
40, 2.8, 1, 5, 4, 32, gauss, 0.0033
40, 0.2, 1, 31, 4, 32, gauss, 0.003025
40, 0.0, 1, 11, 4, 32, gauss, 0.0031875
40, 3.8, 1, 3, 4, 32, gauss, 0.0036
40, 6.4, 1, 27, 4, 32, gauss, 0.0026875
40, 2.6, 1, 38, 4, 32, gauss, 0.00265
40, 5.0, 1, 16, 4, 32, gauss, 0.0029
40, 0.8, 1, 22, 4, 32, gauss, 0.0029875
40, 4.4, 1, 8, 4, 32, gauss, 0.0035375
40, 5.0, 1, 25, 4, 32, gauss, 0.0028
40, 7.2, 1, 11, 4, 32, gauss, 0.003725
40, 5.8, 1, 30, 4, 32, gauss, 0.00305
40, 4.8, 1, 26, 4, 32, gauss, 0.003025
40, 6.8, 1, 26, 4, 32, gauss, 0.0028875
40, 1.0, 1, 31, 4, 32, gauss, 0.002975
40, 2.2, 1, 25, 4, 32, gauss, 0.003575
40, 5.0, 1, 2, 4, 32, gauss, 0.003675
40, 3.4, 1, 11, 4, 32, gauss, 0.003225
40, 7.8, 1, 15, 4, 32, gauss, 0.0040625
40, 7.8, 1, 36, 4, 32, gauss, 0.00355
40, 0.6, 1, 8, 4, 32, gauss, 0.0031875
40, 0.6, 1, 13, 4, 32, gauss, 0.003525
40, 2.2, 1, 18, 4, 32, gauss, 0.003475
40, 3.6, 1, 11, 4, 32, gauss, 0.0034375
40, 7.4, 1, 5, 4, 32, gauss, 0.0042
40, 7.6, 1, 37, 4, 32, gauss, 0.0033125
40, 1.2, 1, 2, 4, 32, gauss, 0.0030125
40, 3.6, 1, 24, 4, 32, gauss, 0.00295
40, 2.6, 1, 34, 4, 32, gauss, 0.002275
40, 0.8, 1, 26, 4, 32, gauss, 0.0033
40, 6.2, 1, 13, 4, 32, gauss, 0.0032125
40, 3.0, 1, 31, 4, 32, gauss, 0.00245
40, 5.4, 1, 4, 4, 32, gauss, 0.004025
40, 0.8, 1, 23, 4, 32, gauss, 0.0036375
40, 7.2, 1, 31, 4, 32, gauss, 0.00325
40, 0.6, 1, 40, 4, 32, gauss, 0.0026375
40, 2.6, 1, 33, 4, 32, gauss, 0.0028125
40, 2.8, 1, 22, 4, 32, gauss, 0.002675
40, 7.4, 1, 39, 4, 32, gauss, 0.0029625
40, 2.8, 1, 16, 4, 32, gauss, 0.0036125
40, 2.2, 1, 32, 4, 32, gauss, 0.0029625
40, 1.4, 1, 39, 4, 32, gauss, 0.0026125
40, 6.2, 1, 36, 4, 32, gauss, 0.0028
40, 5.2, 1, 27, 4, 32, gauss, 0.0025375
40, 2.2, 1, 19, 4, 32, gauss, 0.0028
